year_month,view_count,team,market_size,total_nba_views,total_nba_view_percentage,season
2011-04-01,38630.0,UTAH,small,47792805.0,0.0008082806606559292,2010-2011
2011-04-01,251542.0,IND,small,47792805.0,0.005263177166521195,2010-2011
2011-04-01,611114.0,CHA,small,47792805.0,0.012786736413566854,2010-2011
2011-04-01,441040.0,POR,small,47792805.0,0.009228167294219287,2010-2011
2011-04-01,165710.0,SAC,small,47792805.0,0.003467258303838831,2010-2011
2011-04-01,77686.0,MIN,medium,47792805.0,0.0016254747968862677,2010-2011
2011-04-01,209426.0,DET,medium,47792805.0,0.004381956656446509,2010-2011
2011-04-01,479810.0,DEN,medium,47792805.0,0.010039377266096853,2010-2011
2011-04-01,393824.0,ORL,medium,47792805.0,0.008240236161070688,2010-2011
2011-04-01,3788637.0,MIA,medium,47792805.0,0.07927212056291737,2010-2011
2011-04-01,684523.0,CLE,medium,47792805.0,0.014322720752632117,2010-2011
2011-04-01,954213.0,LAL,big,47792805.0,0.019965620348083777,2010-2011
2011-04-01,941611.0,NY,big,47792805.0,0.019701940490833295,2010-2011
2011-04-01,1225643.0,CHI,big,47792805.0,0.025644927097290063,2010-2011
2011-04-01,765417.0,PHI,big,47792805.0,0.016015318623797035,2010-2011
2011-04-01,954284.0,DAL,big,47792805.0,0.019967105927346178,2010-2011
2011-04-01,314718.0,ATL,big,47792805.0,0.00658504977893639,2010-2011
2011-04-01,1906587.0,BOS,big,47792805.0,0.03989276210090619,2010-2011
2011-04-01,8376.0,GSW,big,47792805.0,0.00017525650566021391,2010-2011
2011-04-01,5540.0,TOR,big,47792805.0,0.00011591702977048533,2010-2011
2011-04-01,42758.0,HOU,big,47792805.0,0.0008946534943910491,2010-2011
2011-04-01,181272.0,WSH,big,47792805.0,0.0037928721697753458,2010-2011
2011-04-01,217324.0,PHX,big,47792805.0,0.004547211656649992,2010-2011
2015-08-01,319278.0,MEM,small,457555947.0,0.000697790078116939,2014-2015
2015-08-01,91747.0,OKC,small,457555947.0,0.00020051536998162982,2014-2015
2015-08-01,51897.0,MIL,small,457555947.0,0.00011342219534084648,2014-2015
2015-08-01,297840.0,SA,small,457555947.0,0.0006509367913428082,2014-2015
2015-08-01,5389.0,UTAH,small,457555947.0,1.177779468354282e-05,2014-2015
2015-08-01,1102665.0,IND,small,457555947.0,0.0024099020179492933,2014-2015
2015-08-01,2897.0,CHA,small,457555947.0,6.331466171501864e-06,2014-2015
2015-08-01,92540.0,POR,small,457555947.0,0.00020224849137410512,2014-2015
2015-08-01,2904939.0,SAC,small,457555947.0,0.006348817055152383,2014-2015
2015-08-01,60475.0,MIN,medium,457555947.0,0.00013216962952073707,2014-2015
2015-08-01,561748.0,DET,medium,457555947.0,0.0012277143454983877,2014-2015
2015-08-01,167218.0,DEN,medium,457555947.0,0.0003654591336783565,2014-2015
2015-08-01,3246165.0,ORL,medium,457555947.0,0.007094575037836849,2014-2015
2015-08-01,717091.0,MIA,medium,457555947.0,0.0015672203687913163,2014-2015
2015-08-01,841662.0,CLE,medium,457555947.0,0.0018394734141658966,2014-2015
2015-08-01,5543715.0,LAL,big,457555947.0,0.012115928197082312,2014-2015
2015-08-01,1150480.0,NY,big,457555947.0,0.002514402899892808,2014-2015
2015-08-01,2578441.0,CHI,big,457555947.0,0.005635247485921104,2014-2015
2015-08-01,110935.0,PHI,big,457555947.0,0.00024245122531431113,2014-2015
2015-08-01,24666.0,DAL,big,457555947.0,5.390816174879703e-05,2014-2015
2015-08-01,470930.0,ATL,big,457555947.0,0.0010292293283208052,2014-2015
2015-08-01,2502288.0,BOS,big,457555947.0,0.0054688131941163474,2014-2015
2015-08-01,6604651.0,GSW,big,457555947.0,0.014434630438755942,2014-2015
2015-08-01,474717.0,TOR,big,457555947.0,0.0010375059118180362,2014-2015
2015-08-01,218898.0,HOU,big,457555947.0,0.00047840707007573875,2014-2015
2015-08-01,386542.0,WSH,big,457555947.0,0.000844797237440343,2014-2015
2015-08-01,34722.0,PHX,big,457555947.0,7.588580200444865e-05,2014-2015
2017-05-01,410687.0,MEM,small,1054218883.0,0.00038956520948600767,2016-2017
2017-05-01,5627.0,NO,small,1054218883.0,5.337601223748902e-06,2016-2017
2017-05-01,4501696.0,OKC,small,1054218883.0,0.004270172041682164,2016-2017
2017-05-01,2724518.0,MIL,small,1054218883.0,0.0025843949903902453,2016-2017
2017-05-01,20870905.0,SA,small,1054218883.0,0.019797506321085314,2016-2017
2017-05-01,1651831.0,UTAH,small,1054218883.0,0.001566876695757308,2016-2017
2017-05-01,4440458.0,IND,small,1054218883.0,0.004212083535597227,2016-2017
2017-05-01,208986.0,CHA,small,1054218883.0,0.0001982377695657345,2016-2017
2017-05-01,495007.0,POR,small,1054218883.0,0.000469548599424964,2016-2017
2017-05-01,305316.0,SAC,small,1054218883.0,0.000289613480581148,2016-2017
2017-05-01,188801.0,MIN,medium,1054218883.0,0.00017909089188644327,2016-2017
2017-05-01,2152030.0,DET,medium,1054218883.0,0.0020413502686234845,2016-2017
2017-05-01,91523.0,DEN,medium,1054218883.0,8.681593687598555e-05,2016-2017
2017-05-01,2196114.0,ORL,medium,1054218883.0,0.002083167011532272,2016-2017
2017-05-01,5280282.0,MIA,medium,1054218883.0,0.0050087150639664645,2016-2017
2017-05-01,78109812.0,CLE,medium,1054218883.0,0.07409259429855991,2016-2017
2017-05-01,22862590.0,LAL,big,1054218883.0,0.021686758194787523,2016-2017
2017-05-01,14047081.0,NY,big,1054218883.0,0.013324634216403047,2016-2017
2017-05-01,22060279.0,CHI,big,1054218883.0,0.02092571035838674,2016-2017
2017-05-01,18592231.0,PHI,big,1054218883.0,0.017636025402136532,2016-2017
2017-05-01,162362.0,DAL,big,1054218883.0,0.00015401165983478215,2016-2017
2017-05-01,928118.0,ATL,big,1054218883.0,0.0008803845339583051,2016-2017
2017-05-01,33711692.0,BOS,big,1054218883.0,0.0319778867023007,2016-2017
2017-05-01,70157117.0,GSW,big,1054218883.0,0.06654890946399411,2016-2017
2017-05-01,4342373.0,TOR,big,1054218883.0,0.004119043084907444,2016-2017
2017-05-01,6215537.0,HOU,big,1054218883.0,0.005895869539267207,2016-2017
2017-05-01,5463930.0,WSH,big,1054218883.0,0.005182917976626681,2016-2017
2017-05-01,6677897.0,PHX,big,1054218883.0,0.006334450186470431,2016-2017
2012-05-01,4955204.0,MEM,small,140620923.0,0.03523802784312545,2011-2012
2012-05-01,3339599.0,OKC,small,140620923.0,0.02374894808505844,2011-2012
2012-05-01,1336759.0,MIL,small,140620923.0,0.009506117379132834,2011-2012
2012-05-01,5042127.0,SA,small,140620923.0,0.0358561648752654,2011-2012
2012-05-01,874674.0,UTAH,small,140620923.0,0.006220084332684973,2011-2012
2012-05-01,3091755.0,IND,small,140620923.0,0.021986450764513898,2011-2012
2012-05-01,487566.0,CHA,small,140620923.0,0.0034672365221212493,2011-2012
2012-05-01,279563.0,POR,small,140620923.0,0.0019880611934256754,2011-2012
2012-05-01,381446.0,SAC,small,140620923.0,0.0027125835321106517,2011-2012
2012-05-01,4188074.0,MIN,medium,140620923.0,0.029782723016261243,2011-2012
2012-05-01,289371.0,DET,medium,140620923.0,0.002057808993331668,2011-2012
2012-05-01,1654206.0,DEN,medium,140620923.0,0.011763583716485775,2011-2012
2012-05-01,943666.0,ORL,medium,140620923.0,0.006710708334633816,2011-2012
2012-05-01,10635612.0,MIA,medium,140620923.0,0.0756332114247323,2011-2012
2012-05-01,57139067.0,CLE,medium,140620923.0,0.40633403465855505,2011-2012
2012-05-01,11034078.0,LAL,big,140620923.0,0.07846682957698976,2011-2012
2012-05-01,5771049.0,NY,big,140620923.0,0.04103976049140284,2011-2012
2012-05-01,7477871.0,CHI,big,140620923.0,0.05317751327802051,2011-2012
2012-05-01,7598678.0,PHI,big,140620923.0,0.05403661018495804,2011-2012
2012-05-01,2838962.0,DAL,big,140620923.0,0.020188759534738653,2011-2012
2012-05-01,1227915.0,ATL,big,140620923.0,0.008732093160844919,2011-2012
2012-05-01,8417316.0,BOS,big,140620923.0,0.059858204742405226,2011-2012
2012-05-01,725707.0,GSW,big,140620923.0,0.0051607327310744504,2011-2012
2012-05-01,290793.0,TOR,big,140620923.0,0.002067921286507272,2011-2012
2012-05-01,608847.0,HOU,big,140620923.0,0.004329704193450643,2011-2012
2012-05-01,926575.0,WSH,big,140620923.0,0.006589168810959945,2011-2012
2012-05-01,377295.0,PHX,big,140620923.0,0.002683064454071319,2011-2012
2017-01-01,1294740.0,MEM,small,548042915.0,0.0023624792230002643,2016-2017
2017-01-01,507196.0,NO,small,548042915.0,0.0009254676707206405,2016-2017
2017-01-01,4872553.0,OKC,small,548042915.0,0.008890823814408767,2016-2017
2017-01-01,5530124.0,MIL,small,548042915.0,0.010090676931750866,2016-2017
2017-01-01,3279417.0,SA,small,548042915.0,0.005983868982231072,2016-2017
2017-01-01,1456365.0,UTAH,small,548042915.0,0.0026573922591445233,2016-2017
2017-01-01,657467.0,IND,small,548042915.0,0.0011996633511811752,2016-2017
2017-01-01,3230843.0,CHA,small,548042915.0,0.005895237237032797,2016-2017
2017-01-01,3787381.0,POR,small,548042915.0,0.006910738003063136,2016-2017
2017-01-01,3192580.0,SAC,small,548042915.0,0.005825419711885154,2016-2017
2017-01-01,1690538.0,MIN,medium,548042915.0,0.0030846817899288052,2016-2017
2017-01-01,1094117.0,DET,medium,548042915.0,0.0019964075258595395,2016-2017
2017-01-01,844934.0,DEN,medium,548042915.0,0.001541729628965279,2016-2017
2017-01-01,693755.0,ORL,medium,548042915.0,0.0012658771439459262,2016-2017
2017-01-01,2577616.0,MIA,medium,548042915.0,0.0047033105062584376,2016-2017
2017-01-01,22431400.0,CLE,medium,548042915.0,0.040930006366381,2016-2017
2017-01-01,11607895.0,LAL,big,548042915.0,0.02118063144744787,2016-2017
2017-01-01,16257242.0,NY,big,548042915.0,0.029664176937676496,2016-2017
2017-01-01,4168772.0,CHI,big,548042915.0,0.00760665248268012,2016-2017
2017-01-01,5415898.0,PHI,big,548042915.0,0.009882251648121388,2016-2017
2017-01-01,2056272.0,DAL,big,548042915.0,0.003752027338953921,2016-2017
2017-01-01,1105185.0,ATL,big,548042915.0,0.0020166030246007286,2016-2017
2017-01-01,8622899.0,BOS,big,548042915.0,0.01573398499276284,2016-2017
2017-01-01,20909906.0,GSW,big,548042915.0,0.03815377487363376,2016-2017
2017-01-01,2051394.0,TOR,big,548042915.0,0.0037431265761368343,2016-2017
2017-01-01,5834823.0,HOU,big,548042915.0,0.010646653465084938,2016-2017
2017-01-01,552018.0,WSH,big,548042915.0,0.0010072532367287332,2016-2017
2017-01-01,1463569.0,PHX,big,548042915.0,0.0026705372151376136,2016-2017
2018-12-01,4546870.0,MEM,small,633387184.0,0.00717865803865081,2018-2019
2018-12-01,10084496.0,NO,small,633387184.0,0.015921534654859706,2018-2019
2018-12-01,11312616.0,OKC,small,633387184.0,0.01786050663128037,2018-2019
2018-12-01,9254348.0,MIL,small,633387184.0,0.014610886095857601,2018-2019
2018-12-01,48001788.0,SA,small,633387184.0,0.07578585297046364,2018-2019
2018-12-01,7619970.0,UTAH,small,633387184.0,0.012030508656455543,2018-2019
2018-12-01,4155137.0,IND,small,633387184.0,0.006560184836325959,2018-2019
2018-12-01,6814794.0,CHA,small,633387184.0,0.010759286218838301,2018-2019
2018-12-01,7503207.0,POR,small,633387184.0,0.01184616169941323,2018-2019
2018-12-01,5250889.0,SAC,small,633387184.0,0.008290172476871588,2018-2019
2018-12-01,14198642.0,MIN,medium,633387184.0,0.022417002362333873,2018-2019
2018-12-01,8859306.0,DET,medium,633387184.0,0.013987188600898499,2018-2019
2018-12-01,6713710.0,DEN,medium,633387184.0,0.010599693472800042,2018-2019
2018-12-01,1560499.0,ORL,medium,633387184.0,0.002463736304459233,2018-2019
2018-12-01,10235586.0,MIA,medium,633387184.0,0.016160077530081505,2018-2019
2018-12-01,28979858.0,CLE,medium,633387184.0,0.045753780202789834,2018-2019
2018-12-01,149096836.0,LAL,big,633387184.0,0.2353960417361397,2018-2019
2018-12-01,9194001.0,NY,big,633387184.0,0.014515609460137103,2018-2019
2018-12-01,8938069.0,CHI,big,633387184.0,0.014111540659149175,2018-2019
2018-12-01,31049515.0,PHI,big,633387184.0,0.0490213818409057,2018-2019
2018-12-01,15044463.0,DAL,big,633387184.0,0.023752395659461276,2018-2019
2018-12-01,5824023.0,ATL,big,633387184.0,0.009195043959083327,2018-2019
2018-12-01,25308632.0,BOS,big,633387184.0,0.03995760040512598,2018-2019
2018-12-01,109963749.0,GSW,big,633387184.0,0.17361221031589424,2018-2019
2018-12-01,34821850.0,TOR,big,633387184.0,0.05497719385493597,2018-2019
2018-12-01,70518846.0,HOU,big,633387184.0,0.11133607970192211,2018-2019
2018-12-01,8367518.0,WSH,big,633387184.0,0.01321074725124214,2018-2019
2018-12-01,8424075.0,PHX,big,633387184.0,0.013300040185214737,2018-2019
2019-09-01,1646241.0,MEM,small,282125101.0,0.005835145452017047,2018-2019
2019-09-01,7209049.0,NO,small,282125101.0,0.025552667857086563,2018-2019
2019-09-01,6525697.0,OKC,small,282125101.0,0.02313050833431514,2018-2019
2019-09-01,2544228.0,MIL,small,282125101.0,0.009018084498621057,2018-2019
2019-09-01,1656227.0,SA,small,282125101.0,0.005870541097298535,2018-2019
2019-09-01,254762.0,UTAH,small,282125101.0,0.0009030107533749718,2018-2019
2019-09-01,401955.0,IND,small,282125101.0,0.001424740296326912,2018-2019
2019-09-01,519594.0,CHA,small,282125101.0,0.0018417148922881556,2018-2019
2019-09-01,887480.0,POR,small,282125101.0,0.0031456967028254605,2018-2019
2019-09-01,863203.0,SAC,small,282125101.0,0.0030596462241053836,2018-2019
2019-09-01,3049765.0,MIN,medium,282125101.0,0.010809973976757212,2018-2019
2019-09-01,5825166.0,DET,medium,282125101.0,0.02064745738451681,2018-2019
2019-09-01,414486.0,DEN,medium,282125101.0,0.0014691567624817616,2018-2019
2019-09-01,560439.0,ORL,medium,282125101.0,0.0019864910921201582,2018-2019
2019-09-01,3113914.0,MIA,medium,282125101.0,0.011037351830668906,2018-2019
2019-09-01,2198164.0,CLE,medium,282125101.0,0.007791451353348386,2018-2019
2019-09-01,38599034.0,LAL,big,282125101.0,0.1368153130054174,2018-2019
2019-09-01,3822799.0,NY,big,282125101.0,0.013550013757903804,2018-2019
2019-09-01,11057820.0,CHI,big,282125101.0,0.039194740066747905,2018-2019
2019-09-01,3311128.0,PHI,big,282125101.0,0.011736382151973071,2018-2019
2019-09-01,1300576.0,DAL,big,282125101.0,0.004609926572963815,2018-2019
2019-09-01,5386202.0,ATL,big,282125101.0,0.01909153769341495,2018-2019
2019-09-01,6484972.0,BOS,big,282125101.0,0.022986157477707027,2018-2019
2019-09-01,19302494.0,GSW,big,282125101.0,0.06841820855918808,2018-2019
2019-09-01,3617037.0,TOR,big,282125101.0,0.012820684820951115,2018-2019
2019-09-01,11826798.0,HOU,big,282125101.0,0.041920403246926974,2018-2019
2019-09-01,1078548.0,WSH,big,282125101.0,0.003822942362012659,2018-2019
2019-09-01,631627.0,PHX,big,282125101.0,0.0022388188706399434,2018-2019
2011-12-01,161350.0,MEM,small,127734769.0,0.0012631642994555383,2011-2012
2011-12-01,3498038.0,OKC,small,127734769.0,0.027385167150535183,2011-2012
2011-12-01,251521.0,MIL,small,127734769.0,0.001969087993575187,2011-2012
2011-12-01,313424.0,SA,small,127734769.0,0.002453709373365681,2011-2012
2011-12-01,464471.0,UTAH,small,127734769.0,0.003636214349751554,2011-2012
2011-12-01,133852.0,IND,small,127734769.0,0.0010478901010890778,2011-2012
2011-12-01,1264758.0,CHA,small,127734769.0,0.009901438816552758,2011-2012
2011-12-01,520581.0,POR,small,127734769.0,0.004075483942825309,2011-2012
2011-12-01,60309.0,SAC,small,127734769.0,0.0004721423968755132,2011-2012
2011-12-01,2873893.0,MIN,medium,127734769.0,0.022498909439449488,2011-2012
2011-12-01,405676.0,DET,medium,127734769.0,0.003175924638028664,2011-2012
2011-12-01,151210.0,DEN,medium,127734769.0,0.0011837810580766777,2011-2012
2011-12-01,654100.0,ORL,medium,127734769.0,0.005120767079478571,2011-2012
2011-12-01,6836319.0,MIA,medium,127734769.0,0.05351964115580778,2011-2012
2011-12-01,1001486.0,CLE,medium,127734769.0,0.007840355510409229,2011-2012
2011-12-01,15355870.0,LAL,big,127734769.0,0.1202168377507302,2011-2012
2011-12-01,1161419.0,NY,big,127734769.0,0.009092426510749005,2011-2012
2011-12-01,3233098.0,CHI,big,127734769.0,0.025311025536046493,2011-2012
2011-12-01,3677.0,PHI,big,127734769.0,2.8786210902373807e-05,2011-2012
2011-12-01,2991619.0,DAL,big,127734769.0,0.023420553569091278,2011-2012
2011-12-01,260256.0,ATL,big,127734769.0,0.0020374718805026373,2011-2012
2011-12-01,1678491.0,BOS,big,127734769.0,0.01314043946797289,2011-2012
2011-12-01,474953.0,GSW,big,127734769.0,0.003718275014064495,2011-2012
2011-12-01,103435.0,TOR,big,127734769.0,0.0008097638631185844,2011-2012
2011-12-01,392671.0,HOU,big,127734769.0,0.003074112108035362,2011-2012
2011-12-01,190072.0,WSH,big,127734769.0,0.001488020853586074,2011-2012
2011-12-01,403476.0,PHX,big,127734769.0,0.0031587014495638222,2011-2012
2017-04-01,1244223.0,MEM,small,816648707.0,0.0015235718728689545,2016-2017
2017-04-01,94589.0,NO,small,816648707.0,0.00011582581248120435,2016-2017
2017-04-01,11697132.0,OKC,small,816648707.0,0.014323333766081626,2016-2017
2017-04-01,2318134.0,MIL,small,816648707.0,0.0028385938533053968,2016-2017
2017-04-01,5042498.0,SA,small,816648707.0,0.00617462313572242,2016-2017
2017-04-01,805515.0,UTAH,small,816648707.0,0.0009863665895695835,2016-2017
2017-04-01,6289584.0,IND,small,816648707.0,0.00770170079997445,2016-2017
2017-04-01,573215.0,CHA,small,816648707.0,0.0007019113544007607,2016-2017
2017-04-01,4163981.0,POR,small,816648707.0,0.005098864376209684,2016-2017
2017-04-01,1122557.0,SAC,small,816648707.0,0.0013745898210305988,2016-2017
2017-04-01,2497614.0,MIN,medium,816648707.0,0.003058370115070788,2016-2017
2017-04-01,326434.0,DET,medium,816648707.0,0.00039972389254024743,2016-2017
2017-04-01,1886326.0,DEN,medium,816648707.0,0.00230983773540708,2016-2017
2017-04-01,3351041.0,ORL,medium,816648707.0,0.004103405749958531,2016-2017
2017-04-01,8681986.0,MIA,medium,816648707.0,0.010631237061396584,2016-2017
2017-04-01,29590070.0,CLE,medium,816648707.0,0.0362335356027203,2016-2017
2017-04-01,19614876.0,LAL,big,816648707.0,0.024018743716690903,2016-2017
2017-04-01,23464537.0,NY,big,816648707.0,0.02873271799596445,2016-2017
2017-04-01,3856863.0,CHI,big,816648707.0,0.004722793248725489,2016-2017
2017-04-01,1317874.0,PHI,big,816648707.0,0.0016137587541664963,2016-2017
2017-04-01,5601514.0,DAL,big,816648707.0,0.006859147577147881,2016-2017
2017-04-01,1856159.0,ATL,big,816648707.0,0.0022728977393703265,2016-2017
2017-04-01,5915620.0,BOS,big,816648707.0,0.007243775627504912,2016-2017
2017-04-01,30824773.0,GSW,big,816648707.0,0.03774545007636925,2016-2017
2017-04-01,9115348.0,TOR,big,816648707.0,0.011161896078285225,2016-2017
2017-04-01,15628010.0,HOU,big,816648707.0,0.01913675962019248,2016-2017
2017-04-01,5364312.0,WSH,big,816648707.0,0.006568689760994136,2016-2017
2017-04-01,3504474.0,PHX,big,816648707.0,0.004291287024593305,2016-2017
2019-03-01,765459.0,MEM,small,554988825.0,0.0013792331764517962,2018-2019
2019-03-01,1647612.0,NO,small,554988825.0,0.002968730046050927,2018-2019
2019-03-01,14165499.0,OKC,small,554988825.0,0.025523935549513092,2018-2019
2019-03-01,11037634.0,MIL,small,554988825.0,0.019888029276985894,2018-2019
2019-03-01,6679799.0,SA,small,554988825.0,0.012035916218673412,2018-2019
2019-03-01,2450459.0,UTAH,small,554988825.0,0.004415330344714598,2018-2019
2019-03-01,886666.0,IND,small,554988825.0,0.0015976285648634458,2018-2019
2019-03-01,4270635.0,CHA,small,554988825.0,0.007694992777557278,2018-2019
2019-03-01,3284084.0,POR,small,554988825.0,0.005917387615867761,2018-2019
2019-03-01,1194380.0,SAC,small,554988825.0,0.002152079368444941,2018-2019
2019-03-01,5175339.0,MIN,medium,554988825.0,0.009325122897744833,2018-2019
2019-03-01,3338966.0,DET,medium,554988825.0,0.006016276093487108,2018-2019
2019-03-01,4136398.0,DEN,medium,554988825.0,0.007453119438936451,2018-2019
2019-03-01,1883956.0,ORL,medium,554988825.0,0.003394583665716152,2018-2019
2019-03-01,2984726.0,MIA,medium,554988825.0,0.005377992971299918,2018-2019
2019-03-01,5597833.0,CLE,medium,554988825.0,0.01008638867638461,2018-2019
2019-03-01,74149796.0,LAL,big,554988825.0,0.1336059262094151,2018-2019
2019-03-01,12578303.0,NY,big,554988825.0,0.022664065353027604,2018-2019
2019-03-01,7116734.0,CHI,big,554988825.0,0.012823202341056146,2018-2019
2019-03-01,8836539.0,PHI,big,554988825.0,0.015922012483764875,2018-2019
2019-03-01,2582419.0,DAL,big,554988825.0,0.004653100898022586,2018-2019
2019-03-01,12200465.0,ATL,big,554988825.0,0.021983262455780077,2018-2019
2019-03-01,28963082.0,BOS,big,554988825.0,0.052186784121283886,2018-2019
2019-03-01,47641281.0,GSW,big,554988825.0,0.08584187438368691,2018-2019
2019-03-01,17819039.0,TOR,big,554988825.0,0.03210702305582459,2018-2019
2019-03-01,17628188.0,HOU,big,554988825.0,0.0317631404560263,2018-2019
2019-03-01,1141589.0,WSH,big,554988825.0,0.0020569585342551716,2018-2019
2019-03-01,8448058.0,PHX,big,554988825.0,0.015222032623810038,2018-2019
2018-05-01,1672237.0,MEM,small,773270499.0,0.0021625511411111,2017-2018
2018-05-01,3968213.0,NO,small,773270499.0,0.005131726873237407,2017-2018
2018-05-01,10138563.0,OKC,small,773270499.0,0.01311127608399813,2017-2018
2018-05-01,1534498.0,MIL,small,773270499.0,0.0019844258923422346,2017-2018
2018-05-01,42665782.0,SA,small,773270499.0,0.05517575292885964,2017-2018
2018-05-01,3562124.0,UTAH,small,773270499.0,0.004606569117283757,2017-2018
2018-05-01,2077139.0,IND,small,773270499.0,0.0026861738585477837,2017-2018
2018-05-01,1665180.0,CHA,small,773270499.0,0.002153424968563297,2017-2018
2018-05-01,2152011.0,POR,small,773270499.0,0.002782998967092368,2017-2018
2018-05-01,2573707.0,SAC,small,773270499.0,0.0033283398284666746,2017-2018
2018-05-01,1760324.0,MIN,medium,773270499.0,0.002276466000288988,2017-2018
2018-05-01,3371554.0,DET,medium,773270499.0,0.004360122369028848,2017-2018
2018-05-01,1589784.0,DEN,medium,773270499.0,0.0020559222187525867,2017-2018
2018-05-01,2356868.0,ORL,medium,773270499.0,0.003047921785517386,2017-2018
2018-05-01,5690626.0,MIA,medium,773270499.0,0.007359166045205612,2017-2018
2018-05-01,131222827.0,CLE,medium,773270499.0,0.16969847830700702,2017-2018
2018-05-01,57149826.0,LAL,big,773270499.0,0.07390664207920339,2017-2018
2018-05-01,3201764.0,NY,big,773270499.0,0.004140548493884803,2017-2018
2018-05-01,6691047.0,CHI,big,773270499.0,0.008652919009134473,2017-2018
2018-05-01,10818781.0,PHI,big,773270499.0,0.013990939799191797,2017-2018
2018-05-01,2229624.0,DAL,big,773270499.0,0.002883368760198881,2017-2018
2018-05-01,2473072.0,ATL,big,773270499.0,0.0031981977887404183,2017-2018
2018-05-01,40120545.0,BOS,big,773270499.0,0.051884230747046775,2017-2018
2018-05-01,107537761.0,GSW,big,773270499.0,0.13906874908465894,2017-2018
2018-05-01,15365542.0,TOR,big,773270499.0,0.019870849877075162,2017-2018
2018-05-01,93726864.0,HOU,big,773270499.0,0.12120837937204171,2017-2018
2018-05-01,1695347.0,WSH,big,773270499.0,0.00219243719008088,2017-2018
2018-05-01,3734116.0,PHX,big,773270499.0,0.004828990637595758,2017-2018
2012-12-01,3802670.0,MEM,small,105279159.0,0.036119874399832545,2012-2013
2012-12-01,5902626.0,OKC,small,105279159.0,0.05606642431480669,2012-2013
2012-12-01,1605490.0,MIL,small,105279159.0,0.015249836864673282,2012-2013
2012-12-01,5600491.0,SA,small,105279159.0,0.05319657806157057,2012-2013
2012-12-01,3002806.0,UTAH,small,105279159.0,0.02852232130767686,2012-2013
2012-12-01,3454110.0,IND,small,105279159.0,0.03280905767873773,2012-2013
2012-12-01,10662734.0,CHA,small,105279159.0,0.10128057728880605,2012-2013
2012-12-01,3322414.0,POR,small,105279159.0,0.03155813583199311,2012-2013
2012-12-01,2156859.0,SAC,small,105279159.0,0.020487046253855428,2012-2013
2012-12-01,2710793.0,MIN,medium,105279159.0,0.025748619439484696,2012-2013
2012-12-01,3011504.0,DET,medium,105279159.0,0.028604939748806315,2012-2013
2012-12-01,6227818.0,DEN,medium,105279159.0,0.05915527877649555,2012-2013
2012-12-01,1722261.0,ORL,medium,105279159.0,0.016358992761330855,2012-2013
2012-12-01,11828191.0,MIA,medium,105279159.0,0.11235073600844399,2012-2013
2012-12-01,8476877.0,CLE,medium,105279159.0,0.08051809190459054,2012-2013
