,year_month,view_count,team,market_size,total_nba_views,total_nba_view_percentage,win_percentage,avg_attendace,avg_occupancy_rate
19,2018-02-01,8281623.0,PH,big,876186231.0,0.00945189813191666,0.5102040816326531,20547.714285714286,97.06
20,2018-02-01,3521986.0,DS,big,876186231.0,0.004019677410338122,0.3076923076923077,19925.25,97.7
21,2018-02-01,3368127.0,AT,big,876186231.0,0.003844076613890546,0.7115384615384616,14632.4,87.42
22,2018-02-01,30585937.0,BO,big,876186231.0,0.03490803201174705,0.6981132075471698,18624.0,100.0
23,2018-02-01,96640706.0,GSW,big,876186231.0,0.11029699232970484,0.3137254901960784,19596.0,100.0
24,2018-02-01,950702.0,ME,small,876186231.0,0.001085045583191777,0.35294117647058826,15200.5,83.89
25,2018-02-01,13824455.0,NO,small,876186231.0,0.01577798704303081,0.5769230769230769,15445.5,83.16
26,2018-02-01,17930784.0,OKC,small,876186231.0,0.02046458089113706,0.5882352941176471,18203.0,100.0
27,2018-02-01,4228260.0,MB,small,876186231.0,0.004825754902783904,0.6,16746.6,89.47
28,2018-02-01,14685899.0,SA,small,876186231.0,0.016761161589173616,0.625,18418.0,97.27
29,2018-02-01,14909957.0,UT,small,876186231.0,0.017016881197714235,0.4509803921568628,18306.0,100.0
30,2018-02-01,172300.0,IN,small,876186231.0,0.0001966476918991894,0.5471698113207547,16734.5,93.37
31,2018-02-01,3165133.0,PT,small,876186231.0,0.0036123975566103137,0.6862745098039216,19474.0,96.47
32,2018-03-01,62534311.0,LA,big,776295688.0,0.08055475763508299,0.5081967213114754,18997.0,100.0
33,2018-03-01,34342645.0,NY,big,776295688.0,0.04423912889234031,0.3809523809523809,18946.285714285714,95.63
34,2018-03-01,2322417.0,CH,big,776295688.0,0.0029916654644615262,0.4545454545454545,21253.85714285714,92.48
35,2018-03-01,8819806.0,PH,big,776295688.0,0.01136140021944834,0.559322033898305,19316.625,91.24
36,2018-03-01,1239187.0,DS,big,776295688.0,0.0015962822145677048,0.3015873015873016,19904.14285714286,97.6
37,2018-03-01,1209045.0,AT,big,776295688.0,0.0015574542261273,0.7301587301587301,15827.333333333334,94.55
38,2018-03-01,16264197.0,BO,big,776295688.0,0.02095103354483659,0.7903225806451613,18624.0,100.0
39,2018-03-01,84594706.0,GSW,big,776295688.0,0.10897227346186161,0.7777777777777778,19596.0,100.0
40,2018-03-01,180460.0,ME,small,776295688.0,0.0002324629684146848,0.31746031746031744,16190.857142857143,89.36
41,2018-03-01,10201036.0,NO,small,776295688.0,0.013140657815942938,0.5806451612903226,16731.0,90.08
42,2018-03-01,12827923.0,OKC,small,776295688.0,0.0165245320801009,0.296875,18203.0,100.0
43,2018-03-01,6697202.0,MB,small,776295688.0,0.008627127657058427,0.53125,17723.714285714286,94.69
44,2018-03-01,21836945.0,SA,small,776295688.0,0.028129674475275458,0.5692307692307692,18433.444444444445,97.35
45,2018-03-01,2995062.0,UT,small,776295688.0,0.0038581458667074292,0.5238095238095238,18306.0,100.0
46,2018-03-01,563418.0,IN,small,776295688.0,0.0007257775725272353,0.532258064516129,17228.714285714286,96.13
47,2018-03-01,5180137.0,PT,small,776295688.0,0.006672891631468138,0.59375,19739.5,97.79
48,2018-12-01,150567538.0,LA,big,633387184.0,0.23771800535831492,0.4615384615384616,18997.0,100.0
49,2018-12-01,9194001.0,NY,big,633387184.0,0.014515609460137103,0.3076923076923077,19120.714285714286,96.51
50,2018-12-01,8907493.0,CH,big,633387184.0,0.014063266869005673,0.5,19880.333333333332,90.98
51,2018-12-01,30240660.0,PH,big,633387184.0,0.04774435094979756,0.8076923076923077,20393.5,98.5
52,2018-12-01,15044463.0,DS,big,633387184.0,0.023752395659461276,0.5,19847.25,94.33
53,2018-12-01,5824023.0,AT,big,633387184.0,0.009195043959083327,0.5769230769230769,15261.0,89.02
54,2018-12-01,25307543.0,BO,big,633387184.0,0.03995588107763166,0.4782608695652174,18624.0,100.0
55,2018-12-01,120696352.0,GSW,big,633387184.0,0.19055698480946845,0.625,19596.0,100.0
56,2018-12-01,4546870.0,ME,small,633387184.0,0.00717865803865081,0.68,16504.0,92.75
57,2018-12-01,10112975.0,NO,small,633387184.0,0.015966497673877783,0.5,15985.875,85.83
58,2018-12-01,11312616.0,OKC,small,633387184.0,0.01786050663128037,0.6818181818181818,18203.0,100.0
59,2018-12-01,9254348.0,MB,small,633387184.0,0.014610886095857601,0.3333333333333333,17477.5,96.31
60,2018-12-01,48001788.0,SA,small,633387184.0,0.07578585297046364,0.48,18088.2,96.44
61,2018-12-01,10924714.0,UT,small,633387184.0,0.017248081862041593,0.4583333333333333,18306.0,100.0
62,2018-12-01,4155137.0,IN,small,633387184.0,0.006560184836325959,0.5,16785.88888888889,93.66
63,2018-12-01,7599325.0,PT,small,633387184.0,0.011997914059467298,0.4782608695652174,19406.75,95.88
64,2017-04-01,26529163.0,LA,big,816648707.0,0.032485403788192126,0.27631578947368424,18997.0,95.0
65,2017-04-01,23464001.0,NY,big,816648707.0,0.028732061654999964,0.375,19812.0,100.0
66,2017-04-01,3656537.0,CH,big,816648707.0,0.004477490711315116,0.42857142857142855,21675.0,95.04
67,2017-04-01,1317874.0,PH,big,816648707.0,0.0016137587541664963,0.6103896103896104,15170.0,73.29
68,2017-04-01,5502935.0,DS,big,816648707.0,0.006738435942934763,0.5194805194805194,20233.0,98.77
69,2017-04-01,1855998.0,AT,big,816648707.0,0.002272700592177635,0.4868421052631579,18019.833333333332,94.25
70,2017-04-01,5772703.0,BO,big,816648707.0,0.0070687713707480344,0.37662337662337664,18624.0,100.0
71,2017-04-01,53092725.0,GSW,big,816648707.0,0.06501292972720031,0.2727272727272727,19596.0,100.0
72,2017-04-01,918188.0,ME,small,816648707.0,0.0011243365625018984,0.5454545454545454,17440.14285714286,96.25
73,2017-04-01,485705.0,NO,small,816648707.0,0.000594753895814348,0.4177215189873418,17178.0,93.0
74,2017-04-01,11697132.0,OKC,small,816648707.0,0.014323333766081626,0.5769230769230769,18203.0,100.0
75,2017-04-01,2262834.0,MB,small,816648707.0,0.002770878078424485,0.5714285714285714,18717.0,100.0
76,2017-04-01,4859242.0,SA,small,816648707.0,0.005950223098804221,0.7820512820512819,18418.285714285714,98.01
77,2017-04-01,15343490.0,UT,small,816648707.0,0.0187883601216551,0.6103896103896104,19911.0,100.0
78,2017-04-01,6112227.0,IN,small,816648707.0,0.007484524187215789,0.4868421052631579,17460.6,97.42
79,2017-04-01,3885438.0,PT,small,816648707.0,0.004757783814136376,0.4935064935064935,19595.14285714286,97.12
80,2019-02-01,90929194.0,LA,big,754263892.0,0.12055355554525206,0.5094339622641509,18997.0,100.0
81,2019-02-01,14156231.0,NY,big,754263892.0,0.018768273478481718,0.18867924528301888,18179.0,91.76
82,2019-02-01,4088689.0,CH,big,754263892.0,0.0054207672452123695,0.2307692307692308,19706.0,90.18
83,2019-02-01,11568359.0,PH,big,754263892.0,0.015337283307206226,0.5192307692307693,20581.333333333332,99.41
84,2019-02-01,14595375.0,DS,big,754263892.0,0.01935048880743717,0.4615384615384616,20181.666666666668,95.92
85,2019-02-01,5225596.0,AT,big,754263892.0,0.0069280739213749875,0.5769230769230769,14854.875,86.65
86,2019-02-01,27524517.0,BO,big,754263892.0,0.03649189268097697,0.2,18624.0,100.0
87,2019-02-01,64491011.0,GSW,big,754263892.0,0.08550192006274643,0.19298245614035087,19596.0,100.0
88,2019-02-01,4066964.0,ME,small,754263892.0,0.005391964328580109,0.37735849056603776,15338.666666666666,86.2
89,2019-02-01,19973830.0,NO,small,754263892.0,0.02648122256924901,0.5925925925925926,16666.5,89.48
90,2019-02-01,10716778.0,OKC,small,754263892.0,0.014208260681262998,0.6470588235294118,18203.0,100.0
91,2019-02-01,12406162.0,MB,small,754263892.0,0.016448039116792296,0.4117647058823529,17767.5,97.9
92,2019-02-01,2565731.0,SA,small,754263892.0,0.003401635723535338,0.5818181818181818,18354.0,97.86
93,2019-02-01,6520985.0,UT,small,754263892.0,0.00864549538850257,0.5714285714285714,18306.0,100.0
94,2019-02-01,1996898.0,IN,small,754263892.0,0.002647479245897668,0.4705882352941176,16850.571428571428,94.02
95,2019-02-01,8432786.0,PT,small,754263892.0,0.011180153377937386,0.6,19470.0,96.19
96,2012-01-01,8022154.0,LA,big,86584902.0,0.09265072564267614,0.5,18997.0,100.0
97,2012-01-01,1493306.0,NY,big,86584902.0,0.01724672506992039,0.0,19763.0,100.0
98,2012-01-01,6311547.0,CH,big,86584902.0,0.07289431360677638,0.3333333333333333,21907.125,95.13
99,2012-01-01,503172.0,PH,big,86584902.0,0.0058113133857909775,0.6666666666666666,14757.545454545454,71.31
100,2012-01-01,2817149.0,DS,big,86584902.0,0.03253626134496289,0.25,20108.75,97.31
101,2012-01-01,2037447.0,AT,big,86584902.0,0.02353120408913785,0.75,14886.5,77.06
102,2012-01-01,1736642.0,BO,big,86584902.0,0.020057099562230837,0.0,18624.0,100.0
103,2012-01-01,1042553.0,GSW,big,86584902.0,0.012040817462610282,0.3333333333333333,18423.5,94.02
104,2012-01-01,1496108.0,ME,small,86584902.0,0.01727908637004636,0.25,14966.57142857143,82.6
105,2012-01-01,933738.0,OKC,small,86584902.0,0.010784074110287726,0.8333333333333334,18203.0,100.0
106,2012-01-01,1109006.0,MB,small,86584902.0,0.012808306926304542,0.6666666666666666,13091.666666666666,69.95
107,2012-01-01,1443292.0,SA,small,86584902.0,0.016669095496579762,0.6,17985.125,96.79
108,2012-01-01,1046793.0,UT,small,86584902.0,0.01208978673903217,0.5714285714285714,19299.4,96.93
109,2012-01-01,1149084.0,IN,small,86584902.0,0.013271182082067842,0.8,12432.333333333334,68.44
110,2012-01-01,429499.0,PT,small,86584902.0,0.004960437559887751,0.75,20459.0,99.0
111,2017-11-01,98380279.0,LA,big,687811708.0,0.1430337370761941,0.5555555555555556,18997.0,100.0
112,2017-11-01,21520313.0,NY,big,687811708.0,0.03128808764040405,0.6363636363636364,18854.363636363636,95.17
113,2017-11-01,3545030.0,CH,big,687811708.0,0.005154070450920559,0.42857142857142855,20683.0,89.99
114,2017-11-01,9455301.0,PH,big,687811708.0,0.013746932321774319,0.4545454545454545,20607.625,97.34
115,2017-11-01,3454894.0,DS,big,687811708.0,0.005023022957905218,0.7142857142857143,19898.0,97.57
116,2017-11-01,2165910.0,AT,big,687811708.0,0.003148986815443973,0.5,14153.75,84.56
117,2017-11-01,31480720.0,BO,big,687811708.0,0.045769386641496365,0.5,18624.0,100.0
118,2017-11-01,108280996.0,GSW,big,687811708.0,0.1574282536057092,0.5,19596.0,100.0
119,2017-11-01,3597062.0,ME,small,687811708.0,0.00522971906142662,0.6666666666666666,15918.0,87.85
120,2017-11-01,455645.0,NO,small,687811708.0,0.0006624560104173162,0.4444444444444444,16079.42857142857,86.57
121,2017-11-01,22403942.0,OKC,small,687811708.0,0.03257278371306817,0.6,18203.0,100.0
122,2017-11-01,18732607.0,MB,small,687811708.0,0.027235080156559358,0.5,15669.25,83.72
123,2017-11-01,9886076.0,SA,small,687811708.0,0.014373230180606347,0.6428571428571429,18289.5,96.59
124,2017-11-01,2825570.0,UT,small,687811708.0,0.004108057433648687,0.5,17053.666666666668,93.16
125,2017-11-01,2737023.0,IN,small,687811708.0,0.003979320165919595,0.625,15518.333333333334,86.58
126,2017-11-01,1255000.0,PT,small,687811708.0,0.001824627271392711,0.625,19253.625,95.38
127,2011-04-01,2496701.0,LA,big,47792805.0,0.05224010183122752,0.463768115942029,18997.0,100.0
128,2011-04-01,941611.0,NY,big,47792805.0,0.019701940490833295,0.4714285714285714,19763.0,100.0
129,2011-04-01,1225643.0,CH,big,47792805.0,0.025644927097290063,0.34328358208955223,22576.0,97.87
130,2011-04-01,765417.0,PH,big,47792805.0,0.016015318623797035,0.4852941176470588,17848.0,86.58
131,2011-04-01,954284.0,DS,big,47792805.0,0.019967105927346178,0.4142857142857143,20516.5,96.98
132,2011-04-01,314718.0,AT,big,47792805.0,0.00658504977893639,0.5285714285714286,19034.333333333332,95.06
133,2011-04-01,1906587.0,BO,big,47792805.0,0.03989276210090619,0.7076923076923077,18624.0,100.0
134,2011-04-01,590913.0,GSW,big,47792805.0,0.012364057727936245,0.6,19336.0,96.51
135,2011-04-01,488916.0,ME,small,47792805.0,0.010229908037412744,0.6164383561643836,16939.0,93.49
136,2011-04-01,1008978.0,OKC,small,47792805.0,0.02111150412703335,0.6029411764705882,18203.0,100.0
137,2011-04-01,47648.0,MB,small,47792805.0,0.0009969701506325063,0.373134328358209,16358.333333333334,87.4
138,2011-04-01,550164.0,SA,small,47792805.0,0.011511439849575684,0.75,18649.166666666668,98.17
139,2011-04-01,38630.0,UT,small,47792805.0,0.0008082806606559292,0.4571428571428571,19264.333333333332,96.75
140,2011-04-01,251542.0,IN,small,47792805.0,0.005263177166521195,0.6111111111111112,15191.666666666666,83.63
141,2011-04-01,441040.0,PT,small,47792805.0,0.009228167294219287,0.4583333333333333,20527.625,99.12
142,2019-04-01,59471092.0,LA,big,664642141.0,0.08947836486943431,0.5769230769230769,18997.0,100.0
143,2019-04-01,2459722.0,NY,big,664642141.0,0.0037008216125134323,0.4805194805194805,19499.333333333332,98.42
144,2019-04-01,4685609.0,CH,big,664642141.0,0.007049822319346435,0.1973684210526316,21204.5,97.04
145,2019-04-01,15925894.0,PH,big,664642141.0,0.023961607333592167,0.6363636363636364,20504.2,99.03
146,2019-04-01,10574525.0,DS,big,664642141.0,0.01591010311818311,0.4,20093.25,95.5
147,2019-04-01,1314865.0,AT,big,664642141.0,0.0019783051944640387,0.5769230769230769,16890.5,98.53
148,2019-04-01,25650116.0,BO,big,664642141.0,0.0385923708680398,0.4871794871794872,18624.0,100.0
149,2019-04-01,88260446.0,GSW,big,664642141.0,0.13279393609801218,0.4430379746835443,19596.0,100.0
150,2019-04-01,111347.0,ME,small,664642141.0,0.00016752925090255449,0.6410256410256411,17269.0,97.05
151,2019-04-01,2615161.0,NO,small,664642141.0,0.003934690322321888,0.2375,16967.0,91.09
152,2019-04-01,20533199.0,OKC,small,664642141.0,0.030893615877419966,0.5875,18203.0,100.0
153,2019-04-01,26489997.0,MB,small,664642141.0,0.03985602983305267,0.7435897435897436,17730.285714285714,97.7
154,2019-04-01,6662935.0,SA,small,664642141.0,0.01002484583655071,0.569620253164557,18409.0,98.15
155,2019-04-01,15676742.0,UT,small,664642141.0,0.023586740943650156,0.6233766233766234,18306.0,100.0
156,2019-04-01,4269114.0,IN,small,664642141.0,0.006423176829529381,0.5949367088607594,17034.8,95.04
157,2019-04-01,22644666.0,PT,small,664642141.0,0.03407046379263514,0.6363636363636364,19913.333333333332,98.38
158,2009-01-01,239810.0,LA,big,22524873.0,0.01064645292339717,0.8333333333333334,18997.0,100.0
159,2009-01-01,16095.0,NY,big,22524873.0,0.0007145434293902567,0.3225806451612903,18971.444444444445,95.99
160,2009-01-01,25495.0,CH,big,22524873.0,0.0011318598777449267,0.8571428571428571,20315.333333333332,86.71
161,2009-01-01,187095.0,PH,big,22524873.0,0.008306151160097551,0.43333333333333335,16238.0,79.27
162,2009-01-01,30407.0,AT,big,22524873.0,0.001349929919693665,0.7714285714285715,16745.833333333332,83.11
163,2009-01-01,241230.0,BO,big,22524873.0,0.010709494344318834,0.3448275862068966,18624.0,100.0
164,2009-01-01,721897.0,GSW,big,22524873.0,0.03204888214020119,0.2333333333333333,18964.5,94.79
165,2009-01-01,47718.0,ME,small,22524873.0,0.0021184581151689513,0.41935483870967744,13370.875,73.79
166,2009-01-01,64384.0,PT,small,22524873.0,0.0028583512990284117,0.6129032258064516,20617.0,99.66
167,2016-12-01,8664424.0,LA,big,454626633.0,0.019058329123450186,0.6842105263157895,18877.333333333332,94.4
168,2016-12-01,5271454.0,NY,big,454626633.0,0.011595127995943871,0.5714285714285714,19812.0,100.0
169,2016-12-01,8677107.0,CH,big,454626633.0,0.01908622674114211,0.21052631578947367,21546.363636363636,94.47
170,2016-12-01,4469551.0,PH,big,454626633.0,0.009831256410356409,0.18181818181818185,16007.714285714286,77.34
171,2016-12-01,3138327.0,DS,big,454626633.0,0.0069030865598232564,0.16666666666666666,19665.375,96.0
172,2016-12-01,1684295.0,AT,big,454626633.0,0.003704787352394289,0.7,16079.5,84.1
173,2016-12-01,9279081.0,BO,big,454626633.0,0.020410333065550956,0.2,18624.0,100.0
174,2016-12-01,70018163.0,GSW,big,454626633.0,0.15401245311556572,0.6956521739130435,19596.0,100.0
175,2016-12-01,1135392.0,ME,small,454626633.0,0.0024974163799154282,0.3181818181818182,16155.272727272728,89.16
176,2016-12-01,3118234.0,NO,small,454626633.0,0.0068588898530280345,0.6190476190476191,16098.4,87.16
177,2016-12-01,6346864.0,OKC,small,454626633.0,0.013960607538802065,0.6363636363636364,18203.0,100.0
178,2016-12-01,1729365.0,MB,small,454626633.0,0.003803923647385612,0.5294117647058824,15688.714285714286,83.82
179,2016-12-01,11828288.0,SA,small,454626633.0,0.02601758705148275,0.8095238095238095,18447.571428571428,98.17
180,2016-12-01,1400727.0,UT,small,454626633.0,0.003081049147422034,0.5909090909090909,19525.727272727272,98.07
181,2016-12-01,4030466.0,IN,small,454626633.0,0.008865441897681344,0.7272727272727273,16707.0,93.22
182,2016-12-01,6735636.0,PT,small,454626633.0,0.014815753216112176,0.5454545454545454,19457.0,96.43
183,2017-06-01,220125963.0,GSW,big,816068782.0,0.26973947276909804,0.8453608247422679,19596.0,100.0
184,2017-10-01,61133082.0,LA,big,572170727.0,0.10684412731237122,0.0,18487.0,97.32
185,2017-10-01,3745589.0,NY,big,572170727.0,0.006546278624981107,1.0,19812.0,100.0
186,2017-10-01,7440834.0,CH,big,572170727.0,0.013004569525976466,1.0,21483.333333333332,93.47
187,2017-10-01,7929357.0,PH,big,572170727.0,0.013858375875982204,1.0,20749.0,98.01
188,2017-10-01,1736954.0,DS,big,572170727.0,0.0030357267822965716,1.0,19619.6,96.2
189,2017-10-01,760552.0,AT,big,572170727.0,0.0013292396204673364,0.0,15117.0,90.31
190,2017-10-01,36903459.0,BO,big,572170727.0,0.06449728596478861,1.0,18624.0,100.0
191,2017-10-01,81638610.0,GSW,big,572170727.0,0.14268225574567012,0.0,19596.0,100.0
192,2017-10-01,1427860.0,ME,small,572170727.0,0.002495513895802642,1.0,16846.2,92.98
193,2017-10-01,3487137.0,NO,small,572170727.0,0.006094574286041725,0.0,16904.666666666668,91.02
194,2017-10-01,8771847.0,OKC,small,572170727.0,0.015330821005108847,0.6666666666666666,18203.0,100.0
195,2017-10-01,10042841.0,MB,small,572170727.0,0.017552175471570394,1.0,15114.8,80.75
196,2017-10-01,11941883.0,SA,small,572170727.0,0.020871188329772767,1.0,18418.0,97.27
197,2017-10-01,4125114.0,UT,small,572170727.0,0.00720958588991219,0.5,17603.75,96.16
198,2017-10-01,279675.0,IN,small,572170727.0,0.0004887964147805835,0.5,14397.75,80.33
199,2017-10-01,2306489.0,PT,small,572170727.0,0.004031120242892119,1.0,18997.0,94.11
200,2018-01-01,67125778.0,LA,big,787348590.0,0.08525547496058893,0.631578947368421,18997.0,100.0
201,2018-01-01,2714437.0,NY,big,787348590.0,0.003447566979195327,0.5789473684210527,19735.25,99.61
202,2018-01-01,2371598.0,CH,big,787348590.0,0.003012132148480764,0.325,20670.75,89.94
203,2018-01-01,11677347.0,PH,big,787348590.0,0.014831228693760664,0.525,20648.8,97.53
204,2018-01-01,4832573.0,DS,big,787348590.0,0.006137780725561469,0.3488372093023256,19789.777777777777,97.04
205,2018-01-01,553733.0,AT,big,787348590.0,0.0007032882347576186,0.38461538461538464,13422.333333333334,80.19
206,2018-01-01,31331563.0,BO,big,787348590.0,0.039793762760151764,0.3783783783783784,18624.0,100.0
207,2018-01-01,85600391.0,GSW,big,787348590.0,0.10871981240228042,0.7894736842105263,19596.0,100.0
208,2018-01-01,2659555.0,ME,small,787348590.0,0.00337786214870849,0.3157894736842105,15386.777777777777,84.92
209,2018-01-01,4947972.0,NO,small,787348590.0,0.0062843473181300805,0.42105263157894735,16149.42857142857,86.95
210,2018-01-01,13274680.0,OKC,small,787348590.0,0.01685997811972966,0.5675675675675675,18202.833333333332,100.0
211,2018-01-01,10833175.0,MB,small,787348590.0,0.013759058106651336,0.7142857142857143,16486.75,88.08
212,2018-01-01,7512800.0,SA,small,787348590.0,0.009541898081001199,0.6842105263157895,18429.85714285714,97.33
213,2018-01-01,4118670.0,UT,small,787348590.0,0.005231062901884412,0.41025641025641024,18306.0,100.0
214,2018-01-01,2883421.0,IN,small,787348590.0,0.0036621911014027473,0.5555555555555556,15794.625,88.12
215,2018-01-01,1955193.0,PT,small,787348590.0,0.002483262210452425,0.5277777777777778,19181.0,95.02
216,2018-05-01,10793813.0,PH,big,773270499.0,0.013958650968786021,0.6363636363636364,20847.0,98.47
217,2018-05-01,40119467.0,BO,big,773270499.0,0.051882836668258825,0.6292134831460674,18624.0,100.0
218,2018-05-01,145213889.0,GSW,big,773270499.0,0.18779183893319587,0.5955056179775281,19596.0,100.0
219,2018-05-01,4024547.0,NO,small,773270499.0,0.005204578482180012,0.5909090909090909,18532.0,99.78
220,2018-05-01,11117246.0,UT,small,773270499.0,0.014376917281050961,0.5888888888888889,18306.0,100.0
221,2017-05-01,33236323.0,BO,big,1054218883.0,0.03152696611297561,0.5934065934065934,18624.0,100.0
222,2017-05-01,105661525.0,GSW,big,1054218883.0,0.100227312092265,0.5978260869565217,19596.0,100.0
223,2017-05-01,20508922.0,SA,small,1054218883.0,0.019454140246129514,0.7444444444444445,18502.4,98.46
224,2017-05-01,4776739.0,UT,small,1054218883.0,0.004531069474307642,0.6111111111111112,19911.0,100.0
225,2017-12-01,74611500.0,LA,big,826697149.0,0.09025251882173843,0.3636363636363637,18997.0,100.0
226,2017-12-01,16433069.0,NY,big,826697149.0,0.019877979523551012,0.4782608695652174,19554.0,98.7
227,2017-12-01,14611142.0,CH,big,826697149.0,0.017674116836708723,0.56,20289.0,88.28
228,2017-12-01,5520237.0,PH,big,826697149.0,0.006677459825133617,0.52,20578.5,97.2
229,2017-12-01,5602648.0,DS,big,826697149.0,0.00677714687510069,0.28,19561.333333333332,95.92
230,2017-12-01,1658462.0,AT,big,826697149.0,0.0020061300586389223,0.3636363636363637,14052.75,83.95
231,2017-12-01,42523655.0,BO,big,826697149.0,0.05143800852759443,0.6923076923076923,18624.0,100.0
232,2017-12-01,75688275.0,GSW,big,826697149.0,0.09155502119676477,0.39130434782608703,19596.0,100.0
233,2017-12-01,1149059.0,ME,small,826697149.0,0.0013899394734697458,0.3181818181818182,16116.75,88.95
234,2017-12-01,3562666.0,NO,small,826697149.0,0.004309517704650993,0.5217391304347826,16456.125,88.6
235,2017-12-01,16691331.0,OKC,small,826697149.0,0.020190381713775574,0.5,18203.0,100.0
236,2017-12-01,12041683.0,MB,small,826697149.0,0.014566014911949334,0.5454545454545454,17119.555555555555,91.47
237,2017-12-01,4687338.0,SA,small,826697149.0,0.005669957862646506,0.6818181818181818,18460.14285714286,97.49
238,2017-12-01,8269337.0,UT,small,826697149.0,0.01000286139852165,0.52,18029.333333333332,98.49
239,2017-12-01,1268587.0,IN,small,826697149.0,0.0015345244646537423,0.6666666666666666,15826.8,88.3
240,2017-12-01,535683.0,PT,small,826697149.0,0.0006479797355633556,0.5,19407.333333333332,96.14
241,2018-06-01,154868887.0,GSW,big,645079072.0,0.24007736992589956,0.7156862745098039,19596.0,100.0
242,2012-04-01,11416602.0,LA,big,112265373.0,0.10169299486494379,0.6078431372549019,18997.0,100.0
243,2012-04-01,7171354.0,NY,big,112265373.0,0.06387859237772274,0.5,19763.0,100.0
244,2012-04-01,6865603.0,CH,big,112265373.0,0.06115512572162389,0.7446808510638298,22407.875,97.31
245,2012-04-01,653317.0,PH,big,112265373.0,0.005819399005604337,0.5208333333333334,18976.666666666668,91.7
246,2012-04-01,4403269.0,DS,big,112265373.0,0.03922196918189547,0.5576923076923077,20425.333333333332,98.85
247,2012-04-01,5088944.0,AT,big,112265373.0,0.04532959597435266,0.5660377358490566,16232.75,84.02
248,2012-04-01,2009495.0,BO,big,112265373.0,0.017899508515417304,0.7551020408163265,18624.0,100.0
249,2012-04-01,3732731.0,GSW,big,112265373.0,0.0332491747032275,0.6,18402.6,93.91
250,2012-04-01,2189931.0,ME,small,112265373.0,0.01950673606188437,0.7291666666666666,16757.666666666668,92.49
251,2012-04-01,1979217.0,OKC,small,112265373.0,0.01762980825797461,0.7142857142857143,18203.0,100.0
252,2012-04-01,383498.0,MB,small,112265373.0,0.0034159954200659896,0.16666666666666666,14137.42857142857,75.53
253,2012-04-01,1514725.0,SA,small,112265373.0,0.013492361531636295,0.6956521739130435,18581.0,100.0
254,2012-04-01,2264032.0,UT,small,112265373.0,0.02016678820458736,0.4897959183673469,19594.714285714286,98.41
255,2012-04-01,1231352.0,IN,small,112265373.0,0.010968226151085786,0.5348837209302325,15546.166666666666,85.58
256,2012-04-01,5623108.0,PT,small,112265373.0,0.05008764367620281,0.42,20374.5,98.59
257,2013-02-01,50139077.0,LA,big,241530034.0,0.20758940894282324,0.41025641025641024,18997.0,100.0
258,2013-02-01,10187627.0,NY,big,241530034.0,0.04217954525688511,0.26666666666666666,19033.0,100.0
259,2013-02-01,8355551.0,CH,big,241530034.0,0.03459425257233227,0.6363636363636364,21918.0,95.24
260,2013-02-01,1377668.0,PH,big,241530034.0,0.005703920035054522,0.40425531914893614,17417.166666666668,84.28
261,2013-02-01,6403651.0,DS,big,241530034.0,0.026512855953972167,0.2954545454545455,19988.85714285714,97.5
262,2013-02-01,3261344.0,AT,big,241530034.0,0.013502850746917877,0.5909090909090909,16091.25,83.97
